Period End,Islamabad,Rawalpindi,Gujranwala,Sialkot,Lahore,Faisalabad,Sargodha,Multan,Bahawalpur,Karachi,Hyderabad,Sukkur,Larkana,Peshawar,Bannu,Quetta,Khuzdar,Pakistan
Weekly,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR ,PKR 
19-Nov-2015,84.150000,84.150000,84.300000,85.900000,84.150000,84.130000,85.550000,84.750000,85.500000,84.130000,84.800000,84.200000,85.500000,84.140000,87,84.200000,84.200000,84.750000
12-Nov-2015,84.150000,84.150000,84.300000,85.900000,84.150000,84.130000,85.550000,84.750000,85.500000,84.130000,84.800000,84.200000,85.500000,84.140000,87,84.200000,84.200000,84.750000
05-Nov-2015,84.150000,84.150000,84.300000,85.900000,84.150000,84.130000,85.550000,84.750000,85.500000,84.130000,84.800000,84.200000,85.500000,84.140000,87,84.200000,84.200000,84.750000
29-Oct-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
22-Oct-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
15-Oct-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
08-Oct-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
01-Oct-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
23-Sep-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
17-Sep-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
10-Sep-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
03-Sep-2015,82.370000,82.350000,82.600000,83.900000,82.400000,82.370000,82.700000,82.350000,83.700000,82.370000,83,82.400000,83.800000,82.350000,85.300000,82.500000,82.400000,82.870000
27-Aug-2015,85.370000,85.350000,85.600000,86.900000,85.410000,85.370000,85.850000,85.900000,86.550000,85.370000,86,85.400000,86.800000,85.350000,88.300000,85.450000,85.450000,85.910000
20-Aug-2015,85.370000,85.350000,85.600000,86.900000,85.410000,85.370000,85.850000,85.900000,86.550000,85.370000,86,85.400000,86.800000,85.350000,88.300000,85.450000,85.450000,85.910000
13-Aug-2015,85.370000,85.350000,85.600000,86.900000,85.410000,85.370000,85.850000,85.900000,86.550000,85.370000,86,85.400000,86.800000,85.350000,88.300000,85.450000,85.450000,85.910000
06-Aug-2015,85.370000,85.350000,85.600000,86.900000,85.410000,85.370000,85.850000,85.900000,86.550000,85.370000,86,85.400000,86.800000,85.350000,88.300000,85.450000,85.450000,85.910000
30-Jul-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
23-Jul-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
16-Jul-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
09-Jul-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
02-Jul-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
25-Jun-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
18-Jun-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
11-Jun-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
04-Jun-2015,87.410000,87.410000,87.600000,87.700000,87.470000,88.500000,87.860000,87.900000,88.300000,87.410000,88,87.500000,88.800000,87.410000,91.200000,87.510000,87.510000,87.970000
28-May-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
21-May-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
14-May-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
07-May-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
30-Apr-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
23-Apr-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
16-Apr-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
09-Apr-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
02-Apr-2015,83.920000,83.920000,84,85.300000,83.970000,84,85.360000,83.900000,84.350000,83.910000,84.500000,84.100000,85.300000,83.900000,87.900000,84,84,84.490000
26-Mar-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
19-Mar-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
12-Mar-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
05-Mar-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
26-Feb-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
19-Feb-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
12-Feb-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
04-Feb-2015,80.900000,80.910000,81,82.200000,80.970000,81,82.360000,81.500000,81.850000,80.900000,81.500000,81,82.300000,80.900000,84.700000,81,81,81.530000
29-Jan-2015,86.540000,86.560000,86.700000,87.340000,86.590000,86.600000,88,86.500000,87,86.530000,87.100000,86.600000,86.900000,86.610000,90.300000,86.600000,86.600000,87
22-Jan-2015,86.540000,86.560000,86.700000,87.340000,86.590000,86.600000,88,86.500000,87,86.530000,87.100000,86.600000,86.900000,86.610000,90.300000,86.600000,86.600000,87
15-Jan-2015,86.540000,86.560000,86.700000,87.340000,86.590000,86.600000,88,86.500000,87,86.530000,87.100000,86.600000,86.900000,86.610000,90.300000,86.600000,86.600000,87
08-Jan-2015,86.540000,86.560000,86.700000,87.340000,86.590000,86.600000,88,86.500000,87,86.530000,87.100000,86.600000,86.900000,86.610000,90.300000,86.600000,86.600000,87
01-Jan-2015,86.540000,86.560000,86.700000,87.340000,86.590000,86.600000,88,86.500000,87,86.530000,87.100000,86.600000,86.900000,86.610000,90.300000,86.600000,86.600000,87
16-Oct-2014,107.700000,107.700000,107.800000,107.800000,107.750000,107.900000,109.600000,109,110.250000,107.700000,108.400000,107.700000,110.700000,107.700000,111.600000,108.700000,108.700000,108.630000
09-Oct-2014,107.700000,107.700000,107.800000,107.800000,107.750000,107.900000,109.600000,109,110.250000,107.700000,108.400000,107.700000,110.700000,107.700000,111.600000,108.700000,108.700000,108.630000
02-Oct-2014,107.700000,107.700000,107.800000,107.800000,107.750000,107.900000,109.600000,109,110.250000,107.700000,108.400000,107.700000,110.700000,107.700000,111.600000,108.700000,108.700000,108.630000
25-Sep-2014,108.700000,108.700000,108.800000,108.800000,108.700000,108.700000,110.500000,109.900000,111.200000,108.700000,109.400000,108.600000,111.600000,108.700000,112.500000,109.600000,114.800000,109.880000
18-Sep-2014,108.700000,108.700000,108.800000,108.800000,108.700000,108.700000,110.500000,109.900000,111.200000,108.700000,109.400000,108.600000,111.600000,108.700000,112.500000,109.600000,114.800000,109.880000
11-Sep-2014,108.700000,108.700000,108.800000,108.800000,108.700000,108.700000,110.500000,109.900000,111.200000,108.700000,109.400000,108.600000,111.600000,108.700000,112.500000,109.600000,114.800000,109.880000
04-Sep-2014,108.700000,108.700000,108.800000,108.800000,108.700000,108.700000,110.500000,109.900000,111.200000,108.700000,109.400000,109.800000,111.600000,108.700000,112.500000,109.600000,114.800000,109.950000
28-Aug-2014,109.700000,109.700000,109.800000,109.800000,109.700000,109.700000,111.500000,110.900000,112.150000,109.670000,110.400000,109.800000,112.600000,109.700000,113.500000,110.600000,114.800000,110.820000
21-Aug-2014,109.700000,109.700000,109.800000,109.800000,109.700000,109.700000,111.500000,110.900000,112.150000,109.670000,110.400000,109.800000,112.600000,109.700000,113.500000,110.600000,114.800000,110.820000
14-Aug-2014,109.700000,109.700000,109.800000,109.800000,109.700000,109.700000,111.500000,110.900000,112.150000,109.670000,110.400000,109.800000,112.600000,109.700000,113.500000,110.600000,114.800000,110.820000
07-Aug-2014,109.700000,109.700000,109.800000,109.800000,109.700000,109.700000,111.500000,110.900000,112.150000,109.670000,110.400000,109.800000,112.600000,109.700000,113.500000,110.600000,114.800000,110.820000
28-Jul-2014,109.700000,109.700000,109.800000,109.800000,109.700000,109.700000,111.500000,110.900000,112.150000,109.670000,110.400000,109.800000,112.600000,109.700000,113.500000,110.600000,114.800000,110.820000
24-Jul-2014,109.700000,109.700000,109.800000,109.800000,109.700000,109.700000,111.500000,110.900000,112.150000,109.670000,110.400000,109.800000,112.600000,109.700000,113.500000,110.600000,114.800000,110.820000
17-Jul-2014,109.700000,109.700000,109.800000,109.800000,109.700000,109.700000,111.500000,110.900000,112.150000,109.670000,110.400000,109.800000,112.600000,109.700000,113.500000,110.600000,114.800000,110.820000
30-Apr-2014,114.200000,114.200000,114.300000,115.300000,114.210000,114.200000,116,115.400000,116.700000,114.200000,114.900000,114.300000,117.100000,114.200000,118,115.100000,119.300000,115.390000
24-Apr-2014,114.200000,114.200000,114.300000,115.300000,114.210000,114.200000,116,115.400000,116.700000,114.200000,114.900000,114.300000,117.100000,114.200000,118,115.100000,119.300000,115.390000
17-Apr-2014,114.200000,114.200000,114.300000,115.300000,114.210000,114.200000,116,115.400000,116.700000,114.200000,114.900000,114.300000,117.100000,114.200000,118,115.100000,119.300000,115.390000
10-Apr-2014,114.200000,114.200000,114.300000,115.300000,114.210000,114.200000,116,115.400000,116.700000,114.200000,114.900000,114.300000,117.100000,114.200000,118,115.100000,119.300000,115.390000
04-Apr-2014,114.200000,114.200000,114.300000,115.300000,114.210000,114.200000,116,115.400000,116.700000,114.200000,114.900000,114.300000,117.100000,114.200000,118,115.100000,119.300000,115.390000
27-Mar-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
20-Mar-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
13-Mar-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
06-Mar-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
27-Feb-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
20-Feb-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
13-Feb-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
06-Feb-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
30-Jan-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
23-Jan-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
16-Jan-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
09-Jan-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
02-Jan-2014,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
26-Dec-2013,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
19-Dec-2013,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
12-Dec-2013,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
28-Nov-2013,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
21-Nov-2013,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
13-Nov-2013,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
07-Nov-2013,117.100000,117.100000,117.200000,118,117.110000,117.050000,117.400000,119.200000,117.500000,117.100000,117.800000,117.200000,119.700000,117.100000,120.800000,117.100000,122.200000,118.040000
31-Oct-2013,117.300000,117.300000,117.400000,119.700000,117.310000,117.400000,119.500000,119.400000,119.600000,117.300000,118,117.400000,119.900000,117.300000,121,118.190000,122.400000,118.610000
24-Oct-2013,117.300000,117.300000,117.400000,119.700000,117.310000,117.400000,119.500000,119.400000,119.600000,117.300000,118,117.400000,119.900000,117.300000,121,118.190000,122.400000,118.610000
14-Oct-2013,117.300000,117.300000,117.400000,119.700000,117.310000,117.400000,119.500000,119.400000,119.600000,117.300000,118,117.400000,119.900000,117.300000,121,118.190000,122.400000,118.610000
10-Oct-2013,117.300000,117.300000,117.400000,119.700000,117.310000,117.400000,119.500000,119.400000,119.600000,117.300000,118,117.400000,119.900000,117.300000,121,118.190000,122.400000,118.610000
03-Oct-2013,117.300000,117.300000,117.400000,119.700000,117.310000,117.400000,119.500000,119.400000,119.600000,117.300000,118,117.400000,119.900000,117.300000,121,118.190000,122.400000,118.610000
26-Sep-2013,112.600000,112.600000,112.700000,115,112.620000,112.700000,114.800000,114.800000,114.900000,112.580000,113.300000,112.700000,115.400000,112.600000,116,113.500000,117.700000,113.910000
19-Sep-2013,112.600000,112.600000,112.700000,115,112.620000,112.700000,114.800000,114.800000,114.900000,112.580000,113.300000,112.700000,115.400000,112.600000,116,113.500000,117.700000,113.910000
15-Aug-2013,110.100000,110.100000,110.200000,112.500000,110.120000,110.200000,112.900000,112.300000,112.400000,110.100000,110.800000,110.200000,112.900000,110.100000,113.700000,111.100000,111.100000,111.220000
07-Aug-2013,110.100000,110.100000,110.200000,112.500000,110.120000,110.200000,112.900000,112.300000,112.400000,110.100000,110.800000,110.200000,112.900000,110.100000,113.700000,111.100000,111.100000,111.220000
25-Jul-2013,107.550000,107.100000,108.200000,109.500000,107.120000,108.400000,109.990000,109.700000,110.300000,107.100000,107.700000,108.100000,109.900000,107.100000,110.700000,108,108,108.500000
18-Jul-2013,107.550000,107.100000,108.200000,109.500000,107.120000,108.400000,109.990000,109.700000,110.300000,107.100000,107.700000,108.100000,109.900000,107.100000,110.700000,108,108,108.500000
11-Jul-2013,107.550000,107.100000,108.200000,109.500000,107.120000,108.400000,109.990000,109.700000,110.300000,107.100000,107.700000,108.100000,109.900000,107.100000,110.700000,108,108,108.500000
04-Jul-2013,107.550000,107.100000,108.200000,109.500000,107.120000,108.400000,109.990000,109.700000,110.300000,107.100000,107.700000,108.100000,109.900000,107.100000,110.700000,108,108,108.500000
27-Jun-2013,104.900000,104.900000,105.100000,107.500000,104.960000,105.100000,106.690000,106,107.200000,104.900000,105.600000,105.900000,106.700000,104.900000,107.700000,104.900000,104.900000,105.760000
20-Jun-2013,105.800000,105.800000,107.900000,108.300000,105.900000,106.200000,107.600000,108.800000,108.100000,105.800000,108.200000,107.800000,109.400000,105.800000,108.600000,108.200000,108.200000,107.440000
13-Jun-2013,104.930000,104.950000,105.100000,107,104.960000,105.100000,106.690000,106,107.100000,104.900000,105.500000,105.160000,106.700000,104.900000,107.700000,105,105,105.690000
06-Jun-2013,104.930000,104.950000,105.100000,107,104.960000,105.100000,106.690000,106,107.100000,104.900000,105.500000,105.160000,106.700000,104.900000,107.700000,105,105,105.690000
30-May-2013,106.400000,106.400000,106.500000,108.400000,106.420000,106.500000,108.150000,107.500000,108.600000,106.400000,107.100000,106.500000,108.100000,106.400000,109.100000,106.400000,106.400000,107.130000
23-May-2013,106.400000,106.400000,106.500000,108.400000,106.420000,106.500000,108.150000,107.500000,108.600000,106.400000,107.100000,106.500000,108.100000,106.400000,109.100000,106.400000,106.400000,107.130000
16-May-2013,106.400000,106.400000,106.500000,108.400000,106.420000,106.500000,108.150000,107.500000,108.600000,106.400000,107.100000,106.500000,108.100000,106.400000,109.100000,106.400000,106.400000,107.130000
09-May-2013,106.400000,106.400000,106.500000,108.400000,106.420000,106.500000,108.150000,107.500000,108.600000,106.400000,107.100000,106.500000,108.100000,106.400000,109.100000,106.400000,106.400000,107.130000
02-May-2013,106.400000,106.400000,106.500000,108.400000,106.420000,106.500000,108.150000,107.500000,108.600000,106.400000,107.100000,106.500000,108.100000,106.400000,109.100000,106.400000,106.400000,107.130000
25-Apr-2013,108.900000,108.850000,109.200000,110.900000,108.950000,109,111.300000,109.500000,111,108.900000,109.600000,109,110.500000,109,111.600000,108.900000,110.200000,109.720000
18-Apr-2013,108.900000,108.850000,109.200000,110.900000,108.950000,109,111.300000,109.500000,111,108.900000,109.600000,109,110.500000,109,111.600000,108.900000,110.200000,109.720000
11-Apr-2013,108.900000,108.850000,109.200000,110.900000,108.950000,109,111.300000,109.500000,111,108.900000,109.600000,109,110.500000,109,111.600000,108.900000,110.200000,109.720000
04-Apr-2013,108.900000,108.850000,109.200000,110.900000,108.950000,109,111.300000,109.500000,111,108.900000,109.600000,109,110.500000,109,111.600000,108.900000,110.200000,109.720000
28-Mar-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
21-Mar-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
14-Mar-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
07-Mar-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
21-Feb-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
14-Feb-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
07-Feb-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
31-Jan-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
24-Jan-2013,109.550000,109.550000,109.800000,111.500000,109.570000,109.700000,111.300000,109.600000,111.600000,109.500000,110.500000,109.700000,111.100000,109.060000,112.200000,109.600000,111.100000,110.290000
17-Jan-2013,110.480000,110.450000,110.700000,112.400000,110.490000,110.700000,112.200000,110.500000,112.500000,110.400000,111.200000,110.600000,111.900000,110.500000,113.100000,111.500000,113,111.330000
10-Jan-2013,110.480000,110.450000,110.700000,112.400000,110.490000,110.700000,112.200000,110.500000,112.500000,110.400000,111.200000,110.600000,111.900000,110.500000,113.100000,111.500000,113,111.330000
03-Jan-2013,110.480000,110.450000,110.700000,112.400000,110.490000,110.700000,112.200000,110.500000,112.500000,110.400000,111.200000,110.600000,111.900000,110.500000,113.100000,111.500000,113,111.330000
